y,Ux
1.46846846847,0.003396724679999963
1.47747747748,0.003405489623333313
1.48648648649,0.0034142545666666635
1.4954954955,0.003423019510000014
1.5045045045,0.003431784401666693
1.51351351351,0.0034405492416667016
1.52252252252,0.00344931408166671
1.53153153153,0.0034580789200000517
1.5405405405400001,0.00346684376000006
1.54954954955,0.0034756086000000685
1.5585585585600001,0.003484373439999929
1.56756756757,0.0034931382783332707
1.57657657658,0.0035027981533333197
1.58558558559,0.003513129305000066
1.59459459459,0.003523460456666664
1.6036036035999999,0.0035337916083332623
1.6126126126099998,0.003544122760000009
1.62162162162,0.003554453911666607
1.6306306306299998,0.0035647850633333533
1.63963963964,0.0035751162149999516
1.6486486486499998,0.0035854472833333575
1.65765765766,0.003595778304999945
1.6666666666699999,0.003606109326666681
1.67567567568,0.0036164403483332683
