y,U_0,U_1,U_2
0,10.0280594835,0,1.86191727122e-06
0.900900900901,10.0280646368,-9.86611560969e-05,1.8663888782e-06
1.8018018018,10.0280697901,-0.000197322312194,1.87086048518e-06
2.7027027027,10.0280749434,-0.000295983468291,1.87533209215e-06
3.6036036036,10.0280800967,-0.000394644624388,1.87980369913e-06
4.5045045045,10.02808525,-0.000493305780485,1.88427530611e-06
5.40540540541,10.0280904033,-0.000591966936582,1.88874691309e-06
6.30630630631,10.0280955566,-0.000690628092679,1.89321852007e-06
7.20720720721,10.0281007099,-0.000789289248776,1.89769012705e-06
8.10810810811,10.0281058632,-0.000887950404873,1.90216173403e-06
9.00900900901,10.0281110165,-0.000986611560969,1.90663334101e-06
9.90990990991,10.0281161698,-0.00108527271707,1.91110494799e-06
10.8108108108,10.028121323,-0.00118393387316,1.91557655497e-06
11.7117117117,10.0281264763,-0.00128259502926,1.92004816195e-06
12.6126126126,10.0281316296,-0.00138125618536,1.92451976893e-06
13.5135135135,10.0281367829,-0.00147991734145,1.92899137591e-06
14.4144144144,10.0281419362,-0.00157857849755,1.93346298289e-06
15.3153153153,10.0281470895,-0.00167723965365,1.93793458987e-06
16.2162162162,10.0281522428,-0.00177590080975,1.94240619684e-06
17.1171171171,10.0281573961,-0.00187456196584,1.94687780382e-06
18.018018018,10.0281625494,-0.00197322312194,1.9513494108e-06
18.9189189189,10.0281677027,-0.00207188427804,1.95582101778e-06
19.8198198198,10.028172856,-0.00217054543413,1.96029262476e-06
20.7207207207,10.0281780093,-0.00226920659023,1.96476423174e-06
21.6216216216,10.0281831626,-0.00236786774633,1.96923583872e-06
22.5225225225,10.0281883159,-0.00246652890242,1.9737074457e-06
23.4234234234,10.0281934691,-0.00256519005852,1.97817905268e-06
24.3243243243,10.0281986224,-0.00266385121462,1.98265065966e-06
25.2252252252,10.0282064824,-0.0027633695954,1.98943481372e-06
26.1261261261,10.0282224626,-0.00286545965022,2.00315660899e-06
27.027027027,10.0282384427,-0.00296754970504,2.01687840427e-06
27.9279279279,10.0282544228,-0.00306963975986,2.03060019955e-06
28.8288288288,10.0282704029,-0.00317172981469,2.04432199484e-06
29.7297297297,10.0282863831,-0.00327381986951,2.05804379011e-06
30.6306306306,10.0283023632,-0.00337590992433,2.07176558539e-06
31.5315315315,10.0283183433,-0.00347799997915,2.08548738068e-06
32.4324324324,10.0283343234,-0.00358009003398,2.09920917596e-06
33.3333333333,10.0283503036,-0.0036821800888,2.11293097123e-06
34.2342342342,10.0283662837,-0.00378427014362,2.12665276651e-06
35.1351351351,10.0283822638,-0.00388636019844,2.1403745618e-06
36.036036036,10.0283982439,-0.00398845025327,2.15409635708e-06
36.9369369369,10.0284142241,-0.00409054030809,2.16781815236e-06
37.8378378378,10.0284302042,-0.00419263036291,2.18153994763e-06
38.7387387387,10.0284461843,-0.00429472041773,2.19526174292e-06
39.6396396396,10.0284621644,-0.00439681047256,2.2089835382e-06
40.5405405405,10.0284781445,-0.00449890052738,2.22270533348e-06
41.4414414414,10.0284941247,-0.0046009905822,2.23642712876e-06
42.3423423423,10.0285101048,-0.00470308063702,2.25014892404e-06
43.2432432432,10.0285260849,-0.00480517069185,2.26387071931e-06
44.1441441441,10.028542065,-0.00490726074667,2.2775925146e-06
45.045045045,10.0285580452,-0.00500935080149,2.29131430988e-06
45.9459459459,10.0285740253,-0.00511144085631,2.30503610516e-06
46.8468468468,10.0285900054,-0.00521353091114,2.31875790043e-06
47.7477477477,10.0286059855,-0.00531562096596,2.33247969572e-06
48.6486486486,10.0286219657,-0.00541771102078,2.346201491e-06
49.5495495495,10.0286379458,-0.0055198010756,2.35992328628e-06
50.4504504505,10.0286599589,-0.0056250421609,2.37961458195e-06
51.3513513514,10.0286880051,-0.00573343427668,2.405275378e-06
52.2522522523,10.0287160512,-0.00584182639246,2.43093617406e-06
53.1531531532,10.0287440974,-0.00595021850824,2.45659697012e-06
54.0540540541,10.0287721435,-0.00605861062402,2.48225776618e-06
54.954954955,10.0288001897,-0.0061670027398,2.50791856223e-06
55.8558558559,10.0288282358,-0.00627539485558,2.53357935829e-06
56.7567567568,10.028856282,-0.00638378697135,2.55924015435e-06
57.6576576577,10.0288843281,-0.00649217908713,2.58490095041e-06
58.5585585586,10.0289123743,-0.00660057120291,2.61056174647e-06
59.4594594595,10.0289404204,-0.00670896331869,2.63622254253e-06
60.3603603604,10.0289684666,-0.00681735543447,2.66188333858e-06
61.2612612613,10.0289965127,-0.00692574755025,2.68754413464e-06
62.1621621622,10.0290245589,-0.00703413966602,2.7132049307e-06
63.0630630631,10.029052605,-0.0071425317818,2.73886572676e-06
63.963963964,10.0290806512,-0.00725092389758,2.76452652282e-06
64.8648648649,10.0291086973,-0.00735931601336,2.79018731887e-06
65.7657657658,10.0291367435,-0.00746770812914,2.81584811494e-06
66.6666666667,10.0291647896,-0.00757610024492,2.84150891099e-06
67.5675675676,10.0291928358,-0.0076844923607,2.86716970705e-06
68.4684684685,10.0292208819,-0.00779288447647,2.89283050311e-06
69.3693693694,10.0292489281,-0.00790127659225,2.91849129916e-06
70.2702702703,10.0292769742,-0.00800966870803,2.94415209522e-06
71.1711711712,10.0293050204,-0.00811806082381,2.96981289129e-06
72.0720720721,10.0293330665,-0.00822645293959,2.99547368734e-06
72.972972973,10.0293611127,-0.00833484505537,3.0211344834e-06
73.8738738739,10.0293891588,-0.00844323717115,3.04679527945e-06
74.7747747748,10.029417205,-0.00855162928692,3.07245607552e-06
75.6756756757,10.0294554985,-0.00866729417406,3.11200756713e-06
76.5765765766,10.0294972077,-0.00878538331832,3.1561892906e-06
77.4774774775,10.029538917,-0.00890347246258,3.20037101409e-06
78.3783783784,10.0295806262,-0.00902156160683,3.24455273754e-06
79.2792792793,10.0296223355,-0.00913965075109,3.28873446102e-06
80.1801801802,10.0296640447,-0.00925773989535,3.33291618449e-06
81.0810810811,10.029705754,-0.00937582903961,3.37709790796e-06
81.981981982,10.0297474632,-0.00949391818387,3.42127963144e-06
82.8828828829,10.0297891725,-0.00961200732812,3.46546135491e-06
83.7837837838,10.0298308817,-0.00973009647238,3.50964307838e-06
84.6846846847,10.029872591,-0.00984818561664,3.55382480185e-06
85.5855855856,10.0299143002,-0.0099662747609,3.59800652533e-06
86.4864864865,10.0299560095,-0.0100843639052,3.6421882488e-06
87.3873873874,10.0299977187,-0.0102024530494,3.68636997227e-06
88.2882882883,10.030039428,-0.0103205421937,3.73055169574e-06
89.1891891892,10.0300811372,-0.0104386313379,3.77473341921e-06
90.0900900901,10.0301228465,-0.0105567204822,3.81891514269e-06
90.990990991,10.0301645557,-0.0106748096264,3.86309686616e-06
91.8918918919,10.030206265,-0.0107928987707,3.90727858963e-06
92.7927927928,10.0302479742,-0.010910987915,3.9514603131e-06
93.6936936937,10.0302896835,-0.0110290770592,3.99564203658e-06
94.5945945946,10.0303313927,-0.0111471662035,4.03982376005e-06
95.4954954955,10.030373102,-0.0112652553477,4.08400548352e-06
96.3963963964,10.0304148112,-0.011383344492,4.12818720699e-06
97.2972972973,10.0304565205,-0.0115014336362,4.17236893046e-06
98.1981981982,10.0304982297,-0.0116195227805,4.21655065394e-06
99.0990990991,10.030539939,-0.0117376119248,4.26073237741e-06
100,10.0305816482,-0.011855701069,4.30491410088e-06
100.900900901,10.0306393776,-0.011987752314,4.37959848807e-06
101.801801802,10.030697107,-0.012119803559,4.45428287526e-06
102.702702703,10.0307548364,-0.012251854804,4.52896726245e-06
103.603603604,10.0308125658,-0.012383906049,4.60365164964e-06
104.504504505,10.0308702952,-0.012515957294,4.67833603683e-06
105.405405405,10.0309280246,-0.012648008539,4.75302042402e-06
106.306306306,10.030985754,-0.012780059784,4.82770481121e-06
107.207207207,10.0310434833,-0.012912111029,4.9023891984e-06
108.108108108,10.0311012127,-0.013044162274,4.97707358559e-06
109.009009009,10.0311589421,-0.013176213519,5.05175797278e-06
109.90990991,10.0312166715,-0.013308264764,5.12644235998e-06
110.810810811,10.0312744009,-0.013440316009,5.20112674716e-06
111.711711712,10.0313321303,-0.013572367254,5.27581113435e-06
112.612612613,10.0313898597,-0.013704418499,5.35049552155e-06
113.513513514,10.0314475891,-0.013836469744,5.42517990873e-06
114.414414414,10.0315053185,-0.013968520989,5.49986429592e-06
115.315315315,10.0315630479,-0.014100572234,5.57454868311e-06
116.216216216,10.0316207773,-0.014232623479,5.6492330703e-06
117.117117117,10.0316785066,-0.014364674724,5.72391745749e-06
118.018018018,10.031736236,-0.014496725969,5.79860184468e-06
118.918918919,10.0317939654,-0.014628777214,5.87328623188e-06
119.81981982,10.0318516948,-0.014760828459,5.94797061906e-06
120.720720721,10.0319094242,-0.014892879704,6.02265500625e-06
121.621621622,10.0319671536,-0.015024930949,6.09733939345e-06
122.522522523,10.032024883,-0.015156982194,6.17202378063e-06
123.423423423,10.0320826124,-0.015289033439,6.24670816782e-06
124.324324324,10.0321403418,-0.015421084684,6.32139255501e-06
125.225225225,10.032203069,-0.0155580185316,6.40929255662e-06
126.126126126,10.0322807898,-0.0157096001872,6.53683940147e-06
127.027027027,10.0323585106,-0.0158611818427,6.66438624632e-06
127.927927928,10.0324362314,-0.0160127634983,6.79193309116e-06
128.828828829,10.0325139522,-0.0161643451538,6.91947993603e-06
129.72972973,10.032591673,-0.0163159268094,7.04702678088e-06
130.630630631,10.0326693938,-0.016467508465,7.17457362572e-06
131.531531532,10.0327471147,-0.0166190901205,7.30212047058e-06
132.432432432,10.0328248355,-0.0167706717761,7.42966731543e-06
133.333333333,10.0329025563,-0.0169222534316,7.55721416028e-06
134.234234234,10.0329802771,-0.0170738350872,7.68476100512e-06
135.135135135,10.0330579979,-0.0172254167427,7.81230784998e-06
136.036036036,10.0331357187,-0.0173769983983,7.93985469483e-06
136.936936937,10.0332134395,-0.0175285800539,8.06740153968e-06
137.837837838,10.0332911603,-0.0176801617094,8.19494838453e-06
138.738738739,10.0333688811,-0.017831743365,8.32249522938e-06
