y,U_0,U_1,U_2
0,6.01732081878,0,6.19886766866e-06
0.900900900901,6.01732774044,-6.18636659684e-05,6.23258011795e-06
1.8018018018,6.0173346621,-0.000123727331937,6.26629256725e-06
2.7027027027,6.01734158376,-0.000185590997905,6.30000501655e-06
3.6036036036,6.01734850542,-0.000247454663874,6.33371746584e-06
4.5045045045,6.01735542708,-0.000309318329842,6.36742991514e-06
5.40540540541,6.01736234874,-0.00037118199581,6.40114236444e-06
6.30630630631,6.0173692704,-0.000433045661779,6.43485481373e-06
7.20720720721,6.01737619206,-0.000494909327747,6.46856726303e-06
8.10810810811,6.01738311372,-0.000556772993716,6.50227971232e-06
9.00900900901,6.01739003538,-0.000618636659684,6.53599216162e-06
9.90990990991,6.01739695704,-0.000680500325652,6.56970461092e-06
10.8108108108,6.0174038787,-0.000742363991621,6.60341706021e-06
11.7117117117,6.01741080036,-0.000804227657589,6.63712950951e-06
12.6126126126,6.01741772202,-0.000866091323558,6.6708419588e-06
13.5135135135,6.01742464368,-0.000927954989526,6.7045544081e-06
14.4144144144,6.01743156534,-0.000989818655494,6.7382668574e-06
15.3153153153,6.017438487,-0.00105168232146,6.77197930669e-06
16.2162162162,6.01744540866,-0.00111354598743,6.80569175599e-06
17.1171171171,6.01745233032,-0.0011754096534,6.83940420528e-06
18.018018018,6.01745925198,-0.00123727331937,6.87311665458e-06
18.9189189189,6.01746617364,-0.00129913698534,6.90682910388e-06
19.8198198198,6.0174730953,-0.0013610006513,6.94054155317e-06
20.7207207207,6.01748001695,-0.00142286431727,6.97425400247e-06
21.6216216216,6.01748693861,-0.00148472798324,7.00796645176e-06
22.5225225225,6.01749386027,-0.00154659164921,7.04167890106e-06
23.4234234234,6.01750078193,-0.00160845531518,7.07539135036e-06
24.3243243243,6.01750770359,-0.00167031898115,7.10910379965e-06
25.2252252252,6.01751462525,-0.00173218264712,7.14281624895e-06
26.1261261261,6.01752154691,-0.00179404631308,7.17652869824e-06
