y,U_0,U_1,U_2
0,10.0334925103,0,6.29909396295e-07
0.900900900901,10.03349326,3.27570809369e-06,6.31138498339e-07
1.8018018018,10.0334940097,6.55141618738e-06,6.32367600382e-07
2.7027027027,10.0334947595,9.82712428107e-06,6.33596702426e-07
3.6036036036,10.0334955092,1.31028323748e-05,6.3482580447e-07
4.5045045045,10.0334962589,1.63785404684e-05,6.36054906513e-07
5.40540540541,10.0334970087,1.96542485621e-05,6.37284008557e-07
6.30630630631,10.0334977584,2.29290055019e-05,6.38211518598e-07
7.20720720721,10.0334985081,2.62035722109e-05,6.39078710237e-07
8.10810810811,10.0334992578,2.94781389199e-05,6.39945901877e-07
9.00900900901,10.0335000076,3.27527056289e-05,6.40813093517e-07
9.90990990991,10.0335007573,3.60272723378e-05,6.41680285157e-07
10.8108108108,10.033501507,3.93018390468e-05,6.42547476797e-07
11.7117117117,10.0335031683,4.25693215307e-05,6.43700365295e-07
12.6126126126,10.0335052854,4.58332619021e-05,6.44996102222e-07
13.5135135135,10.0335074024,4.90972022734e-05,6.46291839149e-07
14.4144144144,10.0335095195,5.23611426448e-05,6.47587576076e-07
15.3153153153,10.0335116366,5.56250830161e-05,6.48883313003e-07
16.2162162162,10.0335137537,5.88890233874e-05,6.5017904993e-07
17.1171171171,10.0335158707,6.21523666314e-05,6.5273583168e-07
18.018018018,10.0335179878,6.54151127479e-05,6.56553658252e-07
18.9189189189,10.0335201048,6.86778588645e-05,6.60371484823e-07
19.8198198198,10.0335222219,7.19406049811e-05,6.64189311395e-07
20.7207207207,10.033524339,7.52033510976e-05,6.68007137967e-07
21.6216216216,10.033526456,7.84660972142e-05,6.7182496454e-07
22.5225225225,10.0335289885,8.17284309015e-05,6.74141489617e-07
23.4234234234,10.0335323518,8.49899397304e-05,6.73455411706e-07
24.3243243243,10.0335357151,8.82514485593e-05,6.72769333795e-07
25.2252252252,10.0335390784,9.15129573881e-05,6.72083255884e-07
26.1261261261,10.0335424417,9.4774466217e-05,6.71397177973e-07
27.027027027,10.033545805,9.80359750459e-05,6.70711100062e-07
27.9279279279,10.0335491683,0.000101297269232,6.71438675057e-07
28.8288288288,10.0335525316,0.000104557490202,6.7923451458e-07
29.7297297297,10.0335558949,0.000107817711173,6.87030354102e-07
30.6306306306,10.0335592582,0.000111077932144,6.94826193625e-07
31.5315315315,10.0335626215,0.000114338153114,7.02622033148e-07
32.4324324324,10.0335659848,0.000117598374085,7.10417872671e-07
33.3333333333,10.0335693481,0.000120858595056,7.18213712194e-07
34.2342342342,10.0335739668,0.000124125152285,7.1603448738e-07
35.1351351351,10.0335785855,0.000127391709513,7.13855262567e-07
36.036036036,10.0335832042,0.000130658266742,7.11676037754e-07
36.9369369369,10.0335878229,0.000133924823971,7.0949681294e-07
37.8378378378,10.0335924416,0.0001371913812,7.07317588127e-07
38.7387387387,10.0335970603,0.000140457938428,7.05138363314e-07
39.6396396396,10.0336016789,0.000143723308749,7.14456406535e-07
40.5405405405,10.0336062976,0.000146988441688,7.26073903363e-07
41.4414414414,10.0336109163,0.000150253574627,7.37691400191e-07
42.3423423423,10.033615535,0.000153518707566,7.49308897019e-07
43.2432432432,10.0336201537,0.000156783840505,7.60926393847e-07
44.1441441441,10.0336247724,0.000160048973444,7.72543890675e-07
45.045045045,10.0336302204,0.000163322389594,7.74103978348e-07
45.9459459459,10.033636083,0.00016659994735,7.70635361443e-07
46.8468468468,10.0336419456,0.000169877505106,7.67166744538e-07
47.7477477477,10.0336478083,0.000173155062862,7.63698127633e-07
48.6486486486,10.0336536709,0.000176432620618,7.60229510728e-07
49.5495495495,10.0336595335,0.000179710178374,7.56760893822e-07
50.4504504505,10.0336653962,0.000182986928761,7.62842342647e-07
51.3513513514,10.0336712588,0.000186262871779,7.78473857201e-07
52.2522522523,10.0336771214,0.000189538814797,7.94105371756e-07
53.1531531532,10.0336829841,0.000192814757815,8.0973688631e-07
54.0540540541,10.0336888467,0.000196090700833,8.25368400865e-07
54.954954955,10.0336947094,0.000199366643851,8.40999915419e-07
55.8558558559,10.0337009786,0.000202648431018,8.49876278938e-07
56.7567567568,10.0337080612,0.000205941906485,8.45242340384e-07
57.6576576577,10.0337151438,0.000209235381951,8.40608401831e-07
58.5585585586,10.0337222264,0.000212528857417,8.35974463278e-07
59.4594594595,10.033729309,0.000215822332884,8.31340524724e-07
60.3603603604,10.0337363916,0.00021911580835,8.26706586171e-07
61.2612612613,10.0337434742,0.000222408972268,8.26181578468e-07
62.1621621622,10.0337505568,0.000225700578445,8.46201225017e-07
63.0630630631,10.0337576394,0.000228992184622,8.66220871566e-07
63.963963964,10.033764722,0.000232283790799,8.86240518116e-07
64.8648648649,10.0337718046,0.000235575396977,9.06260164665e-07
65.7657657658,10.0337788872,0.000238867003154,9.26279811214e-07
66.6666666667,10.0337859698,0.000242158609331,9.46299457764e-07
67.5675675676,10.0337942402,0.000245472947164,9.40718472443e-07
