y,U_0,U_1,U_2
0,10.0342701857,0,7.62723612764e-07
0.900900900901,10.0342710181,4.58331846373e-06,7.60807131846e-07
1.8018018018,10.0342718506,9.16663692747e-06,7.58890650928e-07
2.7027027027,10.034272683,1.37499553912e-05,7.5697417001e-07
3.6036036036,10.0342735155,1.83332738549e-05,7.55057689092e-07
4.5045045045,10.0342743479,2.29165923187e-05,7.53141208173e-07
5.40540540541,10.0342751804,2.74999107824e-05,7.51224727255e-07
6.30630630631,10.0342760128,3.20832292461e-05,7.49308246337e-07
7.20720720721,10.0342768453,3.66664347774e-05,7.47825630992e-07
8.10810810811,10.0342776777,4.12481721863e-05,7.51983268103e-07
9.00900900901,10.0342785102,4.58299095952e-05,7.56140905213e-07
9.90990990991,10.0342793426,5.0411647004e-05,7.60298542323e-07
10.8108108108,10.0342801751,5.49933844129e-05,7.64456179433e-07
11.7117117117,10.0342810075,5.95751218218e-05,7.68613816542e-07
12.6126126126,10.03428184,6.41568592307e-05,7.72771453653e-07
13.5135135135,10.0342826724,6.87385966396e-05,7.76929090763e-07
14.4144144144,10.0342837413,7.33221771743e-05,7.79805314089e-07
15.3153153153,10.0342862285,7.79168164635e-05,7.74993054716e-07
16.2162162162,10.0342887157,8.25114557528e-05,7.70180795343e-07
17.1171171171,10.0342912029,8.7106095042e-05,7.6536853597e-07
18.018018018,10.0342936902,9.17007343313e-05,7.60556276597e-07
18.9189189189,10.0342961774,9.62953736205e-05,7.55744017224e-07
19.8198198198,10.0342986646,0.00010089001291,7.50931757851e-07
20.7207207207,10.0343011518,0.000105484652199,7.46119498478e-07
21.6216216216,10.034303639,0.000110078926788,7.44645398602e-07
22.5225225225,10.0343061263,0.00011467186414,7.55411216881e-07
23.4234234234,10.0343086135,0.000119264801493,7.6617703516e-07
24.3243243243,10.0343111007,0.000123857738846,7.7694285344e-07
25.2252252252,10.0343135879,0.000128450676198,7.87708671719e-07
26.1261261261,10.0343160752,0.000133043613551,7.98474489998e-07
27.027027027,10.0343185624,0.000137636550904,8.09240308277e-07
27.9279279279,10.0343210496,0.000142229488256,8.20006126556e-07
28.8288288288,10.0343239987,0.00014682796807,8.25610052546e-07
29.7297297297,10.0343281025,0.000151440304034,8.18309247811e-07
30.6306306306,10.0343322063,0.000156052639998,8.11008443076e-07
31.5315315315,10.0343363101,0.000160664975962,8.03707638342e-07
32.4324324324,10.0343404139,0.000165277311926,7.96406833607e-07
33.3333333333,10.0343445177,0.000169889647891,7.89106028872e-07
