y,U_0,U_1,U_2
0,10.034911349,0,9.7200749235e-07
0.900900900901,10.0349128358,5.79155408536e-06,9.74352357289e-07
1.8018018018,10.0349143227,1.15831081707e-05,9.76697222228e-07
2.7027027027,10.0349158095,1.73746622561e-05,9.79042087167e-07
3.6036036036,10.0349172964,2.31662163415e-05,9.81386952107e-07
4.5045045045,10.0349187832,2.89577704268e-05,9.83731817045e-07
5.40540540541,10.03492027,3.47493245122e-05,9.86076681985e-07
6.30630630631,10.0349217569,4.05408785975e-05,9.88421546924e-07
7.20720720721,10.0349232437,4.63324326829e-05,9.90766411863e-07
8.10810810811,10.0349247306,5.21239867683e-05,9.93111276803e-07
9.00900900901,10.0349262174,5.79155408536e-05,9.95456141741e-07
9.90990990991,10.0349277042,6.3707094939e-05,9.97801006681e-07
10.8108108108,10.0349291911,6.94986490244e-05,1.00014587162e-06
11.7117117117,10.0349306779,7.52902031097e-05,1.00249073656e-06
12.6126126126,10.0349321648,8.10817571951e-05,1.0048356015e-06
13.5135135135,10.0349336516,8.68733112804e-05,1.00718046644e-06
14.4144144144,10.0349351384,9.26648653658e-05,1.00952533138e-06
15.3153153153,10.0349366253,9.84564194512e-05,1.01187019632e-06
16.2162162162,10.0349381121,0.000104247973537,1.01421506126e-06
17.1171171171,10.034939599,0.000110039527622,1.01655992619e-06
18.018018018,10.0349410858,0.000115831081707,1.01890479113e-06
18.9189189189,10.0349425726,0.000121622635793,1.02124965607e-06
19.8198198198,10.0349440595,0.000127414189878,1.02359452101e-06
20.7207207207,10.0349455463,0.000133205743963,1.02593938595e-06
21.6216216216,10.0349470332,0.000138997298049,1.02828425089e-06
22.5225225225,10.03494852,0.000144788852134,1.03062911583e-06
23.4234234234,10.0349500068,0.000150580406219,1.03297398077e-06
24.3243243243,10.0349514937,0.000156371960305,1.03531884571e-06
25.2252252252,10.0349536843,0.000162162763234,1.03871787153e-06
26.1261261261,10.0349579862,0.000167951312696,1.04527937999e-06
27.027027027,10.034962288,0.000173739862158,1.05184088846e-06
27.9279279279,10.0349665899,0.00017952841162,1.05840239693e-06
28.8288288288,10.0349708918,0.000185316961082,1.06496390539e-06
29.7297297297,10.0349751937,0.000191105510544,1.07152541386e-06
30.6306306306,10.0349794956,0.000196894060006,1.07808692232e-06
31.5315315315,10.0349837975,0.000202682609468,1.08464843079e-06
32.4324324324,10.0349880993,0.00020847115893,1.09120993926e-06
33.3333333333,10.0349924012,0.000214259708392,1.09777144772e-06
34.2342342342,10.0349967031,0.000220048257854,1.10433295619e-06
35.1351351351,10.035001005,0.000225836807316,1.11089446465e-06
36.036036036,10.0350053069,0.000231625356777,1.11745597312e-06
36.9369369369,10.0350096088,0.000237413906239,1.12401748159e-06
37.8378378378,10.0350139106,0.000243202455701,1.13057899005e-06
38.7387387387,10.0350182125,0.000248991005163,1.13714049852e-06
39.6396396396,10.0350225144,0.000254779554625,1.14370200698e-06
40.5405405405,10.0350268163,0.000260568104087,1.15026351545e-06
41.4414414414,10.0350311182,0.000266356653549,1.15682502391e-06
42.3423423423,10.03503542,0.000272145203011,1.16338653238e-06
43.2432432432,10.0350397219,0.000277933752473,1.16994804085e-06
44.1441441441,10.0350440238,0.000283722301935,1.17650954931e-06
45.045045045,10.0350483257,0.000289510851397,1.18307105778e-06
45.9459459459,10.0350526276,0.000295299400859,1.18963256624e-06
46.8468468468,10.0350569295,0.000301087950321,1.19619407471e-06
47.7477477477,10.0350612313,0.000306876499783,1.20275558318e-06
48.6486486486,10.0350655332,0.000312665049244,1.20931709164e-06
49.5495495495,10.0350698351,0.000318453598706,1.21587860011e-06
50.4504504505,10.0350754149,0.000324234299233,1.22480686013e-06
51.3513513514,10.0350822727,0.000330007150823,1.2361018717e-06
52.2522522523,10.0350891305,0.000335780002414,1.24739688327e-06
53.1531531532,10.0350959883,0.000341552854004,1.25869189485e-06
54.0540540541,10.0351028461,0.000347325705595,1.26998690642e-06
54.954954955,10.0351097039,0.000353098557185,1.281281918e-06
55.8558558559,10.0351165617,0.000358871408776,1.29257692957e-06
56.7567567568,10.0351234195,0.000364644260366,1.30387194114e-06
57.6576576577,10.0351302773,0.000370417111957,1.31516695272e-06
58.5585585586,10.0351371351,0.000376189963547,1.32646196429e-06
59.4594594595,10.0351439929,0.000381962815138,1.33775697586e-06
60.3603603604,10.0351508507,0.000387735666728,1.34905198744e-06
61.2612612613,10.0351577085,0.000393508518318,1.36034699901e-06
62.1621621622,10.0351645662,0.000399281369909,1.37164201058e-06
