y,U_0,U_1,U_2
0,10.0361170722,0,9.39692178478e-07
0.900900900901,10.0361179982,8.1506252494e-06,9.33528851493e-07
1.8018018018,10.0361189242,1.63012504988e-05,9.27365524509e-07
2.7027027027,10.0361198502,2.44518757482e-05,9.21202197525e-07
3.6036036036,10.0361207763,3.26025009976e-05,9.1503887054e-07
4.5045045045,10.0361217023,4.0753126247e-05,9.08875543556e-07
5.40540540541,10.0361226283,4.89037514964e-05,9.02712216571e-07
6.30630630631,10.0361235543,5.70543767458e-05,8.96548889587e-07
7.20720720721,10.0361244804,6.520486612e-05,8.91449052598e-07
8.10810810811,10.0361254064,7.3353589117e-05,9.00174585549e-07
9.00900900901,10.0361263324,8.1502312114e-05,9.08900118499e-07
9.90990990991,10.0361272585,8.9651035111e-05,9.1762565145e-07
10.8108108108,10.0361281845,9.7799758108e-05,9.263511844e-07
11.7117117117,10.0361291105,0.000105948481105,9.3507671735e-07
12.6126126126,10.0361300366,0.000114097204102,9.43802250301e-07
13.5135135135,10.0361309626,0.000122245927099,9.52527783251e-07
14.4144144144,10.0361321426,0.000130402751409,9.57668970809e-07
15.3153153153,10.0361348465,0.000138608183598,9.41304086013e-07
16.2162162162,10.0361375503,0.000146813615787,9.24939201217e-07
17.1171171171,10.0361402542,0.000155019047975,9.08574316421e-07
18.018018018,10.036142958,0.000163224480164,8.92209431625e-07
18.9189189189,10.0361456618,0.000171429912353,8.75844546829e-07
19.8198198198,10.0361483657,0.000179635344542,8.59479662033e-07
20.7207207207,10.0361510695,0.000187840776731,8.43114777237e-07
21.6216216216,10.0361537734,0.000196045769873,8.35245476602e-07
22.5225225225,10.0361564773,0.000204249153178,8.58526651226e-07
23.4234234234,10.0361591811,0.000212452536484,8.81807825849e-07
24.3243243243,10.036161885,0.000220655919789,9.05089000472e-07
25.2252252252,10.0361645889,0.000228859303094,9.28370175096e-07
26.1261261261,10.0361672927,0.000237062686399,9.51651349719e-07
27.027027027,10.0361699966,0.000245266069705,9.74932524342e-07
27.9279279279,10.0361727005,0.00025346945301,9.98213698965e-07
28.8288288288,10.0361758705,0.000261697938969,1.00694544702e-06
29.7297297297,10.0361802057,0.000269989181563,9.79303628655e-07
30.6306306306,10.0361845409,0.000278280424157,9.51661810289e-07
31.5315315315,10.0361888761,0.000286571666751,9.24019991924e-07
32.4324324324,10.0361932113,0.000294862909345,8.96378173558e-07
33.3333333333,10.0361975465,0.000303154151939,8.68736355193e-07
34.2342342342,10.0362018817,0.000311445394533,8.41094536827e-07
35.1351351351,10.0362062169,0.000319736637127,8.13452718462e-07
36.036036036,10.0362105521,0.0003280270533,8.0939670633e-07
36.9369369369,10.0362148874,0.000336315981915,8.47795145418e-07
37.8378378378,10.0362192227,0.00034460491053,8.86193584507e-07
38.7387387387,10.0362235579,0.000352893839145,9.24592023596e-07
39.6396396396,10.0362278932,0.00036118276776,9.62990462684e-07
40.5405405405,10.0362322284,0.000369471696374,1.00138890177e-06
41.4414414414,10.0362365637,0.000377760624989,1.03978734086e-06
42.3423423423,10.0362408989,0.000386049553604,1.07818577995e-06
43.2432432432,10.0362458877,0.000394391844748,1.08103748961e-06
44.1441441441,10.0362517477,0.00040280528593,1.03649356004e-06
45.045045045,10.0362576078,0.000411218727113,9.91949630474e-07
45.9459459459,10.0362634678,0.000419632168296,9.47405700904e-07
46.8468468468,10.0362693279,0.000428045609478,9.02861771334e-07
47.7477477477,10.0362751879,0.000436459050661,8.58317841764e-07
48.6486486486,10.036281048,0.000444872491843,8.13773912194e-07
49.5495495495,10.036286908,0.000453285933026,7.69229982624e-07
50.4504504505,10.0362927681,0.000461698018247,7.76871323214e-07
51.3513513514,10.0362986283,0.000470108747505,8.36697933964e-07
52.2522522523,10.0363044884,0.000478519476764,8.96524544715e-07
53.1531531532,10.0363103485,0.000486930206022,9.56351155466e-07
54.0540540541,10.0363162086,0.000495340935281,1.01617776622e-06
54.954954955,10.0363220687,0.00050375166454,1.07600437697e-06
55.8558558559,10.0363279289,0.000512162393798,1.13583098772e-06
56.7567567568,10.036333789,0.000520573123057,1.19565759847e-06
57.6576576577,10.0363404918,0.000529085710339,1.1842176628e-06
58.5585585586,10.0363478267,0.00053767469114,1.11932781732e-06
59.4594594595,10.0363551616,0.00054626367194,1.05443797184e-06
60.3603603604,10.0363624965,0.00055485265274,9.89548126362e-07
61.2612612613,10.0363698314,0.00056344163354,9.24658280883e-07
62.1621621622,10.0363771663,0.00057203061434,8.59768435403e-07
63.0630630631,10.0363845012,0.00058061959514,7.94878589924e-07
63.963963964,10.0363918361,0.000589208575941,7.29988744444e-07
64.8648648649,10.0363991711,0.00059779544095,7.61917144111e-07
65.7657657658,10.036406506,0.00060638113052,8.47633457748e-07
66.6666666667,10.036413841,0.000614966820089,9.33349771385e-07
67.5675675676,10.036421176,0.000623552509659,1.01906608502e-06
68.4684684685,10.036428511,0.000632138199229,1.10478239866e-06
69.3693693694,10.036435846,0.000640723888798,1.1904987123e-06
70.2702702703,10.036443181,0.000649309578368,1.27621502593e-06
71.1711711712,10.036450516,0.000657895267938,1.36193133957e-06
72.0720720721,10.0364588799,0.000666650667809,1.32486231494e-06
72.972972973,10.0364676553,0.000675473951802,1.23867915501e-06
73.8738738739,10.0364764308,0.000684297235794,1.15249599507e-06
74.7747747748,10.0364852062,0.000693120519787,1.06631283514e-06
75.6756756757,10.0364939817,0.000701943803779,9.80129675202e-07
76.5765765766,10.0365027572,0.000710767087772,8.93946515267e-07
77.4774774775,10.0365115326,0.000719590371764,8.07763355332e-07
78.3783783784,10.0365203081,0.000728413655757,7.21580195397e-07
79.2792792793,10.0365290836,0.000737233710067,7.9264440431e-07
80.1801801802,10.0365378592,0.000746052883554,9.06594259271e-07
81.0810810811,10.0365466348,0.000754872057041,1.02054411423e-06
81.981981982,10.0365554104,0.000763691230528,1.1344939692e-06
82.8828828829,10.036564186,0.000772510404016,1.24844382416e-06
83.7837837838,10.0365729616,0.000781329577503,1.36239367912e-06
84.6846846847,10.0365817371,0.00079014875099,1.47634353408e-06
85.5855855856,10.0365905127,0.000798967924477,1.59029338904e-06
86.4864864865,10.0366004791,0.000808044508979,1.51512566725e-06
87.3873873874,10.036610644,0.000817163995317,1.40843834933e-06
88.2882882883,10.0366208088,0.000826283481655,1.30175103141e-06
89.1891891892,10.0366309737,0.000835402967993,1.1950637135e-06
90.0900900901,10.0366411385,0.000844522454331,1.08837639558e-06
90.990990991,10.0366513034,0.000853641940668,9.8168907766e-07
91.8918918919,10.0366614683,0.000862761427006,8.75001759743e-07
92.7927927928,10.0366716331,0.000871880913344,7.68314441825e-07
93.6936936937,10.0366817981,0.000880995514061,8.93760520609e-07
94.5945945946,10.0366919632,0.000890109738961,1.03706301452e-06
95.4954954955,10.0367021282,0.000899223963862,1.18036550844e-06
96.3963963964,10.0367122932,0.000908338188762,1.32366800235e-06
97.2972972973,10.0367224583,0.000917452413662,1.46697049627e-06
98.1981981982,10.0367326233,0.000926566638562,1.61027299019e-06
99.0990990991,10.0367427883,0.000935680863462,1.7535754841e-06
100,10.0367529534,0.000944795088362,1.89687797802e-06
100.900900901,10.0367644267,0.000954270970472,1.77154223776e-06
101.801801802,10.0367759,0.000963746852582,1.6462064975e-06
102.702702703,10.0367873734,0.000973222734692,1.52087075725e-06
103.603603604,10.0367988467,0.000982698616803,1.39553501699e-06
104.504504505,10.03681032,0.000992174498913,1.27019927674e-06
105.405405405,10.0368217934,0.00100165038102,1.14486353648e-06
106.306306306,10.0368332667,0.00101112626313,1.01952779623e-06
107.207207207,10.0368447401,0.00102060165408,9.15531648024e-07
108.108108108,10.0368562136,0.00103007065991,1.08895019652e-06
109.009009009,10.0368676872,0.00103953966574,1.26236874501e-06
109.90990991,10.0368791608,0.00104900867157,1.43578729351e-06
110.810810811,10.0368906344,0.0010584776774,1.609205842e-06
111.711711712,10.0369021079,0.00106794668323,1.7826243905e-06
112.612612613,10.0369135815,0.00107741568906,1.95604293899e-06
113.513513514,10.0369250551,0.00108688469489,2.12946148749e-06
114.414414414,10.0369366997,0.00109641381555,2.25793849352e-06
115.315315315,10.0369493707,0.00110630362515,2.11676624478e-06
116.216216216,10.0369620417,0.00111619343475,1.97559399604e-06
117.117117117,10.0369747127,0.00112608324435,1.83442174729e-06
118.018018018,10.0369873837,0.00113597305395,1.69324949855e-06
118.918918919,10.0370000547,0.00114586286355,1.55207724981e-06
119.81981982,10.0370127256,0.00115575267315,1.41090500107e-06
120.720720721,10.0370253966,0.00116564248275,1.26973275232e-06
121.621621622,10.0370380677,0.00117553033074,1.20260345599e-06
122.522522523,10.037050739,0.00118541098619,1.40696498513e-06
123.423423423,10.0370634103,0.00119529164163,1.61132651428e-06
124.324324324,10.0370760816,0.00120517229707,1.81568804343e-06
125.225225225,10.037088753,0.00121505295251,2.02004957257e-06
126.126126126,10.0371014243,0.00122493360796,2.22441110172e-06
127.027027027,10.0371140956,0.0012348142634,2.42877263087e-06
127.927927928,10.0371267669,0.00124469491884,2.63313416001e-06
128.828828829,10.0371397409,0.00125471180569,2.7354762387e-06
129.72972973,10.0371534716,0.00126506927105,2.58276969125e-06
130.630630631,10.0371672024,0.00127542673642,2.4300631438e-06
131.531531532,10.0371809331,0.00128578420178,2.27735659635e-06
132.432432432,10.0371946638,0.00129614166715,2.1246500489e-06
133.333333333,10.0372083945,0.00130649913251,1.97194350144e-06
134.234234234,10.0372221252,0.00131685659788,1.81923695399e-06
